2022-12-22 13:26:19.4619||INFO|Hangfire.PostgreSql.PostgreSqlStorage|Start installing Hangfire SQL objects... |url: |action: 
2022-12-22 13:26:19.6221||INFO|Hangfire.PostgreSql.PostgreSqlStorage|Hangfire SQL objects installed. |url: |action: 
2022-12-22 13:26:20.6298||INFO|Hangfire.BackgroundJobServer|Starting Hangfire Server using job storage: 'PostgreSQL Server: Host: localhost, DB: HDTL, Schema: hangfire' |url: |action: 
2022-12-22 13:26:20.8157||INFO|Hangfire.BackgroundJobServer|Using the following options for SQL Server job storage: |url: |action: 
2022-12-22 13:26:20.8157||INFO|Hangfire.BackgroundJobServer|    Queue poll interval: 00:00:15. |url: |action: 
2022-12-22 13:26:21.0330||INFO|Hangfire.BackgroundJobServer|    Invisibility timeout: 00:30:00. |url: |action: 
2022-12-22 13:26:21.0330||INFO|Hangfire.BackgroundJobServer|Using the following options for Hangfire Server:
    Worker count: 20
    Listening queues: 'default'
    Shutdown timeout: 00:00:15
    Schedule polling interval: 00:00:15 |url: |action: 
2022-12-22 13:26:21.0660||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop BackgroundServerProcess:2312c033 has started in 21.8015 ms |url: |action: 
2022-12-22 13:26:21.0965||TRACE|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:21552:6d2acc2f is announcing itself... |url: |action: 
2022-12-22 13:26:21.1750||INFO|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:21552:6d2acc2f successfully announced in 77.0901 ms |url: |action: 
2022-12-22 13:26:21.1834||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerHeartbeatProcess:1674ae5a has started in 6.4166 ms |url: |action: 
2022-12-22 13:26:21.1834||INFO|Hangfire.Server.BackgroundServerProcess|Server desktop-8nqps5h:21552:6d2acc2f is starting the registered dispatchers: ServerWatchdog, ServerJobCancellationWatcher, ExpirationManager, Worker, DelayedJobScheduler, RecurringJobScheduler... |url: |action: 
2022-12-22 13:26:21.1834||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerWatchdog:1fdcff0f has started in 5.7611 ms |url: |action: 
2022-12-22 13:26:21.1834||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ServerJobCancellationWatcher:11688bd7 has started in 8.0812 ms |url: |action: 
2022-12-22 13:26:21.1998||TRACE|Hangfire.Server.ServerJobCancellationWatcher|Checking for aborted jobs... |url: |action: 
2022-12-22 13:26:21.1998||TRACE|Hangfire.Server.ServerHeartbeatProcess|Server desktop-8nqps5h:21552:6d2acc2f waiting for 00:00:30 delay before sending a heartbeat |url: |action: 
2022-12-22 13:26:21.1998||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop ExpirationManager:5b87f6bd has started in 11.7671 ms |url: |action: 
2022-12-22 13:26:21.1998||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:73e9e60a has started in 15.2636 ms |url: |action: 
2022-12-22 13:26:21.2158||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:6f518396 has started in 21.9436 ms |url: |action: 
2022-12-22 13:26:21.2158||DEBUG|Hangfire.PostgreSql.ExpirationManager|Removing outdated records from table 'counter'... |url: |action: 
2022-12-22 13:26:21.2361||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:91a7975c has started in 42.2426 ms |url: |action: 
2022-12-22 13:26:21.2361||INFO|Hangfire.PostgreSql.ExpirationManager|Removed 75 outdated record(s) from 'counter' table. |url: |action: 
2022-12-22 13:26:21.2763||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:05d7ee0b has started in 82.4071 ms |url: |action: 
2022-12-22 13:26:21.2763||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:03bfc354 has started in 88.5375 ms |url: |action: 
2022-12-22 13:26:21.2763||TRACE|Hangfire.Server.ServerJobCancellationWatcher|No newly aborted jobs found. |url: |action: 
2022-12-22 13:26:21.2966||DEBUG|Hangfire.Processing.BackgroundExecution|Execution loop Worker:6e436697 has started in 102.7336 ms |url: |action: 
